stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202209,VN,1604199090,I,베트남,동남아국가연합,어류조제품,수입,72216.789,592734
202209,JP,1604199090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류조제품,수출,9525.07,210190
202209,JP,1604199090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류조제품,수입,66.31,1826
202209,PH,1604199090,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,어류조제품,수출,316,972
202209,NZ,1604199090,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,어류조제품,수출,22.5,662
202209,AE,1604199090,E,아랍에미리트,걸프협력회의,어류조제품,수출,49.2,1239
202209,US,1604199090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류조제품,수출,3243.26,41050
202209,US,1604199090,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류조제품,수입,38.925,1366
202209,AU,1604199090,I,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,어류조제품,수입,1.36,28
202209,SG,1604199090,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,어류조제품,수출,106.42,4024
202209,CN,1604199090,I,중국,아시아.태평양 경제협력체,어류조제품,수입,607309.907,2544151
202209,MM,1604201000,I,미얀마,동남아국가연합,생선페이스트,수입,1,9
202209,VN,1604201000,I,베트남,동남아국가연합,생선페이스트,수입,251.576,2633
202209,CN,1604201000,I,중국,아시아.태평양 경제협력체,생선페이스트,수입,5.257,40
202209,PH,1604202000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,생선마리네이드,수입,540,5040
202209,CA,1604203000,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선소시지,수출,1100,6100
202209,TH,1604203000,I,태국,동남아국가연합/아시아.태평양 경제협력체,생선소시지,수입,95.25,2338
202209,ID,1604203000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,생선소시지,수출,325,773
202209,VN,1604203000,E,베트남,동남아국가연합,생선소시지,수출,15.12,184
202209,VN,1604203000,I,베트남,동남아국가연합,생선소시지,수입,17.513,242
202209,PH,1604203000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,생선소시지,수입,12.91,92
202209,US,1604203000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선소시지,수출,8014.2,36855
202209,AU,1604203000,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,생선소시지,수출,750,2053
202209,CN,1604203000,E,중국,아시아.태평양 경제협력체,생선소시지,수출,163799.75,922888
202209,IT,1604204010,E,이탈리아,유럽연합/경제협력개발기구,생선묵,수출,350,1041
202209,KH,1604204010,E,캄보디아,동남아국가연합,생선묵,수출,1158.4,2658
202209,HK,1604204010,E,홍콩,아시아.태평양 경제협력체,생선묵,수출,480,1957
202209,MN,1604204010,E,몽골,,생선묵,수출,384,1474
202209,CA,1604204010,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선묵,수출,6498,19232
202209,TH,1604204010,E,태국,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,30691.35,115223
202209,TH,1604204010,I,태국,동남아국가연합/아시아.태평양 경제협력체,생선묵,수입,87938.425,335051
202209,IN,1604204010,I,인도,,생선묵,수입,67580,208040
202209,ID,1604204010,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,1684.6,10863
202209,VN,1604204010,E,베트남,동남아국가연합,생선묵,수출,38398.4,87018
202209,VN,1604204010,I,베트남,동남아국가연합,생선묵,수입,49896.91,145264
202209,JP,1604204010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,1400,40204
202209,JP,1604204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수입,5.59,150
202209,PH,1604204010,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,23066.93,43711
202209,PT,1604204010,E,포르투갈,유럽연합/경제협력개발기구,생선묵,수출,124014,341400
202209,NZ,1604204010,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,720,3621
202209,AE,1604204010,E,아랍에미리트,걸프협력회의,생선묵,수출,4039,14464
202209,US,1604204010,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선묵,수출,8851.02,60966
202209,BR,1604204010,E,브라질,남미공동시장,생선묵,수출,81.6,485
202209,AU,1604204010,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,1693,11043
202209,SG,1604204010,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,4917.9,18112
202209,CN,1604204010,E,중국,아시아.태평양 경제협력체,생선묵,수출,313177.5,1777699
202209,MY,1604204010,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,2857.1,5089
202209,MP,1604204010,E,북마리아나제도,,생선묵,수출,72,462
202209,NP,1604191010,E,네팔,,꽁치,수출,96,1370
202209,LA,1604191010,E,라오스,동남아국가연합,꽁치,수출,21.09,89
202209,TN,1604191010,E,튀니지,,꽁치,수출,19.19,47
202209,MN,1604191010,E,몽골,,꽁치,수출,368.64,2142
202209,CA,1604191010,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,꽁치,수출,480,2800
202209,ID,1604191010,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,꽁치,수출,480,3241
202209,VN,1604191010,E,베트남,동남아국가연합,꽁치,수출,55,139
202209,JP,1604191010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치,수입,.3,6
202209,PH,1604191010,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,꽁치,수출,213.6,885
202209,NZ,1604191010,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,꽁치,수출,192,987
202209,US,1604191010,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,꽁치,수출,9396.061,46248
202209,AU,1604191010,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,꽁치,수출,518.4,2213
202209,SG,1604191010,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,꽁치,수출,130.4,548
202209,MY,1604191010,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,꽁치,수출,187.2,19
202209,FR,1604204090,I,프랑스,유럽연합/경제협력개발기구,생선묵,수입,1.808,26
202209,MM,1604204090,E,미얀마,동남아국가연합,생선묵,수출,476.4,2001
202209,MM,1604204090,I,미얀마,동남아국가연합,생선묵,수입,1.888,8
202209,SA,1604204090,E,사우디아라비아,걸프협력회의,생선묵,수출,2660,7603
202209,IT,1604204090,E,이탈리아,유럽연합/경제협력개발기구,생선묵,수출,20907.8,85113
202209,PY,1604204090,E,파라과이,남미공동시장,생선묵,수출,500,1263
202209,KH,1604204090,E,캄보디아,동남아국가연합,생선묵,수출,1280.42,2393
202209,HK,1604204090,E,홍콩,아시아.태평양 경제협력체,생선묵,수출,6669.6,33167
202209,TW,1604204090,E,대만,아시아.태평양 경제협력체,생선묵,수출,35722,114468
202209,TN,1604204090,E,튀니지,,생선묵,수출,4.8,19
202209,NL,1604204090,E,네덜란드,유럽연합/경제협력개발기구,생선묵,수출,1504,4041
202209,MN,1604204090,E,몽골,,생선묵,수출,9430.24,27763
202209,CA,1604204090,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선묵,수출,35088.6,141067
202209,RU,1604204090,E,러시아,,생선묵,수출,4600,49508
202209,TH,1604204090,E,태국,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,974.13,16653
202209,TH,1604204090,I,태국,동남아국가연합/아시아.태평양 경제협력체,생선묵,수입,142747.542,683880
202209,ID,1604204090,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,14906.8,119264
202209,ID,1604204090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,생선묵,수입,30289,106735
202209,VN,1604204090,E,베트남,동남아국가연합,생선묵,수출,28276.7,84115
202209,VN,1604204090,I,베트남,동남아국가연합,생선묵,수입,44614.278,236293
202209,GU,1604204090,E,괌,,생선묵,수출,1861,5417
202209,JP,1604204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,38047.14,117898
202209,JP,1604204090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수입,62091.588,294049
202209,PH,1604204090,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,179172,377730
202209,PT,1604204090,E,포르투갈,유럽연합/경제협력개발기구,생선묵,수출,20526,78068
202209,NZ,1604204090,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,10190.86,30692
202209,AE,1604204090,E,아랍에미리트,걸프협력회의,생선묵,수출,480,1542
202209,US,1604204090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,생선묵,수출,143838.5,446587
202209,AU,1604204090,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,생선묵,수출,19318.6,64085
202209,SG,1604204090,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,생선묵,수출,5756.4,18802
202209,CN,1604204090,E,중국,아시아.태평양 경제협력체,생선묵,수출,3200,7578
202209,CN,1604204090,I,중국,아시아.태평양 경제협력체,생선묵,수입,55824.74,216446
202209,CL,1604204090,E,칠레,아시아.태평양 경제협력체,생선묵,수출,57.6,651
202209,GB,1604204090,E,영국,유럽연합/경제협력개발기구,생선묵,수출,3195,11755
202209,MP,1604204090,E,북마리아나제도,,생선묵,수출,1116,3883
202209,MM,1604209000,I,미얀마,동남아국가연합,어류조제,수입,1,3
202209,SA,1604209000,E,사우디아라비아,걸프협력회의,어류조제,수출,.9,2
202209,PY,1604209000,E,파라과이,남미공동시장,어류조제,수출,810,4327
202209,HK,1604209000,E,홍콩,아시아.태평양 경제협력체,어류조제,수출,397.278,6682
202209,DE,1604209000,I,독일,유럽연합/경제협력개발기구,어류조제,수입,.48,6
202209,TW,1604209000,E,대만,아시아.태평양 경제협력체,어류조제,수출,4417.65,16554
202209,TN,1604209000,E,튀니지,,어류조제,수출,9.59,39
202209,CA,1604209000,E,캐나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류조제,수출,1822,21782
202209,RU,1604209000,I,러시아,,어류조제,수입,15420,47164
202209,TH,1604209000,I,태국,동남아국가연합/아시아.태평양 경제협력체,어류조제,수입,20508.73,245515
202209,ID,1604209000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,어류조제,수출,168,3367
202209,VN,1604209000,E,베트남,동남아국가연합,어류조제,수출,1131.059,10569
202209,VN,1604209000,I,베트남,동남아국가연합,어류조제,수입,23307,171386
202209,GU,1604209000,E,괌,,어류조제,수출,500,5119
202209,JP,1604209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류조제,수출,20337.4,251509
202209,JP,1604209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류조제,수입,10325,110684
202209,PH,1604209000,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,어류조제,수출,846.36,6516
202209,PH,1604209000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,어류조제,수입,4.25,100
202209,NZ,1604209000,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,어류조제,수출,1137.96,9699
202209,US,1604209000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류조제,수출,21261.053,274132
202209,AU,1604209000,E,오스트레일리아,아시아.태평양 경제협력체/경제협력개발기구,어류조제,수출,2820.7,37742
202209,IL,1604209000,E,이스라엘,,어류조제,수출,80,3262
202209,SG,1604209000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,어류조제,수출,1292.12,14800
202209,SG,1604209000,I,싱가포르,동남아국가연합/아시아.태평양 경제협력체,어류조제,수입,46.656,1363
202209,CN,1604209000,E,중국,아시아.태평양 경제협력체,어류조제,수출,53478,264616
202209,CN,1604209000,I,중국,아시아.태평양 경제협력체,어류조제,수입,226556.126,822665
202209,MY,1604209000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,어류조제,수입,4404.1,40419
202209,CL,1604209000,E,칠레,아시아.태평양 경제협력체,어류조제,수출,1672.3,7542
202209,GB,1604209000,I,영국,유럽연합/경제협력개발기구,어류조제,수입,.3,20
202209,SA,1604141011,E,사우디아라비아,걸프협력회의,다랭이,수출,.8,1
202209,IT,1604141011,I,이탈리아,유럽연합/경제협력개발기구,다랭이,수입,417.6,7609
202209,KH,1604141011,E,캄보디아,동남아국가연합,다랭이,수출,259.2,2197
202209,KZ,1604141011,E,카자흐스탄,,다랭이,수출,4212,30939
202209,TW,1604141011,E,대만,아시아.태평양 경제협력체,다랭이,수출,451.2,1641
202209,BE,1604141011,E,벨기에,유럽연합/경제협력개발기구,다랭이,수출,2664,21164
202209,MN,1604141011,E,몽골,,다랭이,수출,34621.2,266116
202209,VN,1604141011,E,베트남,동남아국가연합,다랭이,수출,1719.524,5966
