"거래금액","건축년도","거래일","시도명","시군구","법정동","지번","전용면적","층"
"    60,000",2002,20190521,"서울시","강남구"," 역삼동","720-25",59.505,24
"   176,000",2005,20190521,"서울시","강남구"," 역삼동","755-4",84.991,10
"   205,000",2007,20190522,"서울시","강남구"," 역삼동","713-7",136.28,1
"   132,000",2009,20190523,"서울시","강남구"," 역삼동","763-16",59.97,4
"    96,000",2002,20190523,"서울시","강남구"," 역삼동","722",81.013,6
"   122,500",2005,20190523,"서울시","강남구"," 역삼동","757",59.73,21
"    75,000",1992,20190523,"서울시","강남구"," 역삼동","759-1",69.99,9
"    97,800",2002,20190524,"서울시","강남구"," 역삼동","722",84.688,2
"   180,000",2006,20190525,"서울시","강남구"," 역삼동","754-1",84.9097,8
"   167,000",2006,20190525,"서울시","강남구"," 역삼동","754-1",84.9097,16
"   235,000",2006,20190526,"서울시","강남구"," 역삼동","755-1",132.8355,13
"   136,000",2006,20190527,"서울시","강남구"," 역삼동","754",59.95,18
"    50,800",2005,20190527,"서울시","강남구"," 역삼동","828-76",42.39,6
"    60,000",2002,20190528,"서울시","강남구"," 역삼동","720-25",59.15,22
"   150,000",2016,20190528,"서울시","강남구"," 역삼동","711-3",59.9977,22
"    55,000",2002,20190529,"서울시","강남구"," 역삼동","681-26",50.89,12
"   149,500",2005,20190530,"서울시","강남구"," 역삼동","755-4",59.606,11
"   216,500",2009,20190530,"서울시","강남구"," 역삼동","763-16",142.06,15
"    99,000",1992,20190501,"서울시","강남구"," 개포동","12",51.12,7
"   180,000",1983,20190501,"서울시","강남구"," 개포동","187",83.17,5
"   124,000",1987,20190504,"서울시","강남구"," 개포동","658-1",67.28,4
"    87,000",1992,20190504,"서울시","강남구"," 개포동","12",39.53,11
"   135,000",1982,20190504,"서울시","강남구"," 개포동","141",35.64,5
"   199,000",1982,20190506,"서울시","강남구"," 개포동","141",50.38,5
"   192,000",1982,20190506,"서울시","강남구"," 개포동","141",58.08,3
"   137,500",1982,20190506,"서울시","강남구"," 개포동","141",35.87,3
"   151,500",1982,20190506,"서울시","강남구"," 개포동","141",41.98,5
"    84,000",1992,20190506,"서울시","강남구"," 개포동","12",39.53,2
"    87,000",1992,20190506,"서울시","강남구"," 개포동","12",39.53,7
"   150,000",1982,20190506,"서울시","강남구"," 개포동","141",42.55,1
"   193,000",1982,20190507,"서울시","강남구"," 개포동","141",58.08,3
"   151,000",1982,20190507,"서울시","강남구"," 개포동","141",42.55,4
"   170,000",1983,20190507,"서울시","강남구"," 개포동","185",83.7,1
"   151,000",1982,20190507,"서울시","강남구"," 개포동","141",41.98,5
"   214,000",1982,20190507,"서울시","강남구"," 개포동","141",50.64,3
"   127,000",1982,20190508,"서울시","강남구"," 개포동","141",35.44,4
"   200,000",1982,20190508,"서울시","강남구"," 개포동","141",58.08,5
"   245,000",1982,20190508,"서울시","강남구"," 개포동","141",56.57,5
"   185,000",1984,20190508,"서울시","강남구"," 개포동","653",128.62,5
"   140,000",1982,20190508,"서울시","강남구"," 개포동","141",35.64,3
"    99,500",1992,20190509,"서울시","강남구"," 개포동","12",49.86,9
"    71,000",1992,20190509,"서울시","강남구"," 개포동","12",33.18,11
"   204,000",1982,20190509,"서울시","강남구"," 개포동","141",49.56,5
"   186,000",1982,20190509,"서울시","강남구"," 개포동","141",42.55,4
"   142,000",1983,20190510,"서울시","강남구"," 개포동","185",60.76,5
"   240,000",1984,20190510,"서울시","강남구"," 개포동","649",182.2,10
"   143,000",1983,20190510,"서울시","강남구"," 개포동","185",60.76,11
"   100,000",1992,20190511,"서울시","강남구"," 개포동","12",49.86,13
"   140,500",1982,20190511,"서울시","강남구"," 개포동","141",35.87,3
"   165,000",1984,20190513,"서울시","강남구"," 개포동","649",96.98,6
"   165,000",1982,20190513,"서울시","강남구"," 개포동","141",42.55,2
"   127,000",1983,20190513,"서울시","강남구"," 개포동","185",53.06,7
"    71,000",1992,20190514,"서울시","강남구"," 개포동","12",33.18,7
"   140,000",1987,20190514,"서울시","강남구"," 개포동","179",79.61,4
"   171,000",1983,20190515,"서울시","강남구"," 개포동","187",74.25,12
"   200,000",1982,20190515,"서울시","강남구"," 개포동","141",50.64,5
"   178,000",1982,20190515,"서울시","강남구"," 개포동","141",41.98,1
"   231,700",2019,20190516,"서울시","강남구"," 개포동","1280",99.919,16
"   100,000",1992,20190516,"서울시","강남구"," 개포동","12",51.12,6
"   179,000",1982,20190516,"서울시","강남구"," 개포동","141",50.38,5
"   210,000",1982,20190517,"서울시","강남구"," 개포동","141",49.56,4
"   204,000",2019,20190517,"서울시","강남구"," 개포동","1280",84.94,28
"   240,000",1982,20190517,"서울시","강남구"," 개포동","141",58.08,2
"   209,000",1982,20190517,"서울시","강남구"," 개포동","141",42.55,1
"   228,000",1982,20190518,"서울시","강남구"," 개포동","141",61.57,3
"   165,000",1982,20190518,"서울시","강남구"," 개포동","141",41.98,1
"    99,300",1992,20190518,"서울시","강남구"," 개포동","12",49.86,4
"    87,000",1992,20190518,"서울시","강남구"," 개포동","12",39.53,14
"    58,000",2003,20190518,"서울시","강남구"," 개포동","166-4",62.15,5
"   150,000",1983,20190520,"서울시","강남구"," 개포동","187",61.19,3
"   101,000",1992,20190520,"서울시","강남구"," 개포동","12",51.12,12
"   141,000",1982,20190521,"서울시","강남구"," 개포동","141",35.64,1
"   102,000",1992,20190522,"서울시","강남구"," 개포동","12",49.86,10
"   222,000",1984,20190522,"서울시","강남구"," 개포동","653",176.56,7
"   150,500",1983,20190523,"서울시","강남구"," 개포동","185",60.76,9
"    75,000",1992,20190524,"서울시","강남구"," 개포동","12",33.18,3
"   190,000",1984,20190524,"서울시","강남구"," 개포동","653",128.62,7
"   139,000",1983,20190524,"서울시","강남구"," 개포동","185",53.46,12
"    76,000",1992,20190524,"서울시","강남구"," 개포동","12",33.18,13
"   164,000",1982,20190524,"서울시","강남구"," 개포동","141",42.55,5
"    84,500",1992,20190524,"서울시","강남구"," 개포동","12",39.53,2
"   141,000",1982,20190525,"서울시","강남구"," 개포동","141",35.64,3
"   134,500",1983,20190527,"서울시","강남구"," 개포동","185",53.06,1
"    80,000",1992,20190527,"서울시","강남구"," 개포동","12",39.53,14
"   134,000",2019,20190527,"서울시","강남구"," 개포동","1280",59.888,6
"   144,000",1982,20190528,"서울시","강남구"," 개포동","141",35.64,1
"   178,500",1982,20190528,"서울시","강남구"," 개포동","141",50.64,2
"   169,000",1982,20190529,"서울시","강남구"," 개포동","141",41.98,5
"   147,850",1991,20190529,"서울시","강남구"," 개포동","651-1",84.9,9
"   179,000",1982,20190530,"서울시","강남구"," 개포동","141",50.38,5
"   250,000",1982,20190530,"서울시","강남구"," 개포동","141",61.57,1
"    33,000",2001,20190531,"서울시","강남구"," 개포동","1164-7",59.96,5
"   185,000",2019,20190531,"서울시","강남구"," 개포동","1280",84.943,19
"   235,000",1984,20190502,"서울시","강남구"," 청담동","65",145.69,15
"    36,500",2013,20190502,"서울시","강남구"," 청담동","122-35",24.7067,7
"   180,000",2002,20190502,"서울시","강남구"," 청담동","30-33",134.24,2
"   340,000",2009,20190507,"서울시","강남구"," 청담동","129-7",166.01,9
"   419,000",2003,20190508,"서울시","강남구"," 청담동","115-6",201.38,1
"   289,000",1980,20190509,"서울시","강남구"," 청담동","134-15",138.51,9
"   319,000",1980,20190511,"서울시","강남구"," 청담동","134-15",161.75,11
"   270,000",2002,20190513,"서울시","강남구"," 청담동","90-10",230.69,1
"   214,500",1980,20190514,"서울시","강남구"," 청담동","134-15",109.49,9
"   440,000",2003,20190516,"서울시","강남구"," 청담동","102",243.49,5
"   215,000",1992,20190517,"서울시","강남구"," 청담동","134",110.2,7
"    22,700",2015,20190518,"서울시","강남구"," 청담동","34-13",13.425,3
"   530,000",2019,20190521,"서울시","강남구"," 청담동","101-17",226.74,3
"   280,000",1980,20190522,"서울시","강남구"," 청담동","134-15",138.51,7
"    54,500",2005,20190527,"서울시","강남구"," 청담동","5-25",35.905,20
"   160,000",2011,20190530,"서울시","강남구"," 청담동","134-38",49.639,8
"   145,000",1996,20190530,"서울시","강남구"," 청담동","130-10",133.12,7
"   157,900",2004,20190530,"서울시","강남구"," 청담동","50-5",105.52,4
"   177,000",1999,20190501,"서울시","강남구"," 삼성동","6",114.837,3
"   226,000",2004,20190501,"서울시","강남구"," 삼성동","14-1",152.98,4
"   117,000",1999,20190501,"서울시","강남구"," 삼성동","6",59.83,14
"   195,000",2008,20190503,"서울시","강남구"," 삼성동","16-2",84.236,10
"   300,000",1984,20190504,"서울시","강남구"," 삼성동","53-2",207.82,3
"   130,000",2002,20190507,"서울시","강남구"," 삼성동","29-19",164.26,7
"   166,000",1998,20190508,"서울시","강남구"," 삼성동","47-20",188.71,4
"   186,500",2007,20190509,"서울시","강남구"," 삼성동","11",101.81,10
"   270,000",1981,20190514,"서울시","강남구"," 삼성동","79",108.06,10
"   173,000",2018,20190514,"서울시","강남구"," 삼성동","188",59.96,11
"   128,000",2004,20190515,"서울시","강남구"," 삼성동","127-5",144.43,1
"   193,000",2008,20190516,"서울시","강남구"," 삼성동","16-2",84.236,19
"   385,000",2004,20190517,"서울시","강남구"," 삼성동","87",156.857,20
"   190,000",2007,20190518,"서울시","강남구"," 삼성동","7-3",101.38,13
"   195,000",2008,20190518,"서울시","강남구"," 삼성동","16-2",84.236,8
"   187,000",2007,20190519,"서울시","강남구"," 삼성동","7-3",101.38,7
"   280,000",2007,20190521,"서울시","강남구"," 삼성동","11",176.613,11
"   178,000",2007,20190525,"서울시","강남구"," 삼성동","11",84.484,18
"   139,500",1998,20190525,"서울시","강남구"," 삼성동","2",80.91,13
"   100,000",2004,20190525,"서울시","강남구"," 삼성동","117-18",128.37,4
"   223,000",2007,20190526,"서울시","강남구"," 삼성동","11",121.931,15
"   177,000",2008,20190528,"서울시","강남구"," 삼성동","16-2",84.419,7
"   125,000",1998,20190528,"서울시","강남구"," 삼성동","106",59.7,5
"   242,500",2007,20190529,"서울시","강남구"," 삼성동","11",144.113,4
"   348,000",2004,20190530,"서울시","강남구"," 삼성동","87",156.857,11
"   209,500",1981,20190531,"서울시","강남구"," 삼성동","79",94.26,11
"   250,000",1983,20190501,"서울시","강남구"," 대치동","511",128.01,12
"   205,000",1985,20190501,"서울시","강남구"," 대치동","506",84.55,11
"   289,000",2015,20190502,"서울시","강남구"," 대치동","1027",94.49,23
"   188,000",1979,20190503,"서울시","강남구"," 대치동","316",84.43,10
"   115,000",1999,20190503,"서울시","강남구"," 대치동","974",59.82,13
"   199,000",1983,20190503,"서울시","강남구"," 대치동","511",84.48,6
"   240,000",1983,20190504,"서울시","강남구"," 대치동","511",128.01,1
"   179,000",2008,20190504,"서울시","강남구"," 대치동","888",84.95,7
"   262,800",1983,20190506,"서울시","강남구"," 대치동","506",136.68,2
"   270,000",2015,20190506,"서울시","강남구"," 대치동","1027",94.49,6
"   190,000",1979,20190506,"서울시","강남구"," 대치동","316",84.43,10
"   185,000",2008,20190507,"서울시","강남구"," 대치동","888",84.95,20
"   297,000",2005,20190507,"서울시","강남구"," 대치동","670",161.47,2
"    30,500",2003,20190507,"서울시","강남구"," 대치동","891-26",35.796,9
"   161,000",1979,20190509,"서울시","강남구"," 대치동","316",76.79,1
"   274,000",2005,20190513,"서울시","강남구"," 대치동","670",145.83,19
"    28,000",2003,20190514,"서울시","강남구"," 대치동","891-26",35.236,12
"   143,750",1999,20190514,"서울시","강남구"," 대치동","974",85,9
"   260,000",1983,20190515,"서울시","강남구"," 대치동","511",128.01,9
"   158,500",1999,20190516,"서울시","강남구"," 대치동","974",85,7
"   189,000",1979,20190516,"서울시","강남구"," 대치동","316",84.43,12
"   169,000",1979,20190517,"서울시","강남구"," 대치동","316",76.79,5
"   198,000",2004,20190517,"서울시","강남구"," 대치동","902",139.54,6
"   325,000",1983,20190517,"서울시","강남구"," 대치동","503",158.54,2
"   250,000",1983,20190517,"서울시","강남구"," 대치동","511",128.01,5
"   197,000",2008,20190518,"서울시","강남구"," 대치동","888",84.98,9
"   260,000",1983,20190518,"서울시","강남구"," 대치동","503",127.61,3
"   155,000",1999,20190518,"서울시","강남구"," 대치동","974",85,13
"   240,000",2015,20190518,"서울시","강남구"," 대치동","1027",84.99,7
"   187,500",1979,20190518,"서울시","강남구"," 대치동","316",84.43,4
"   190,000",2000,20190519,"서울시","강남구"," 대치동","1014-3",97.35,14
"   182,000",1979,20190520,"서울시","강남구"," 대치동","316",84.43,4
"   262,000",1983,20190520,"서울시","강남구"," 대치동","506",136.68,1
"   115,500",1999,20190520,"서울시","강남구"," 대치동","974",59.82,19
"   244,000",1985,20190520,"서울시","강남구"," 대치동","511",126.33,7
"   220,000",1985,20190520,"서울시","강남구"," 대치동","506",84.55,7
"   190,700",1979,20190521,"서울시","강남구"," 대치동","316",84.43,13
"   165,000",1979,20190521,"서울시","강남구"," 대치동","316",76.79,14
"   171,000",1979,20190523,"서울시","강남구"," 대치동","316",76.79,9
"   192,000",1979,20190523,"서울시","강남구"," 대치동","316",84.43,12
"   280,000",1985,20190524,"서울시","강남구"," 대치동","506",127.75,4
"   279,000",2005,20190524,"서울시","강남구"," 대치동","670",145.83,8
"   237,000",2015,20190526,"서울시","강남구"," 대치동","1027",84.97,7
"   320,000",2005,20190526,"서울시","강남구"," 대치동","670",161.47,6
"   186,900",1985,20190526,"서울시","강남구"," 대치동","511",84.96,1
"   272,000",1984,20190527,"서울시","강남구"," 대치동","500",127.78,8
"   247,500",2008,20190527,"서울시","강남구"," 대치동","888",119.58,12
"   315,000",2005,20190527,"서울시","강남구"," 대치동","670",161.47,11
"   169,000",1984,20190528,"서울시","강남구"," 대치동","63",84.69,2
"   248,000",1983,20190529,"서울시","강남구"," 대치동","511",128.01,6
"   191,000",1979,20190529,"서울시","강남구"," 대치동","316",84.43,7
"   189,500",1979,20190530,"서울시","강남구"," 대치동","316",84.43,8
"   255,000",1983,20190530,"서울시","강남구"," 대치동","506",117.7,11
"   190,000",1979,20190530,"서울시","강남구"," 대치동","316",84.43,9
"   170,000",1979,20190530,"서울시","강남구"," 대치동","316",76.79,3
"   142,300",1999,20190530,"서울시","강남구"," 대치동","988-4",84.91,8
"   296,000",1984,20190530,"서울시","강남구"," 대치동","500",127.78,11
"   168,000",1984,20190530,"서울시","강남구"," 대치동","63",84.69,7
"   250,000",1985,20190531,"서울시","강남구"," 대치동","511",126.33,14
