"month","nation","itemNm","imxprt","weight","dollar"
"202008","미국","건조한 것","수출",300,6252
"202008","싱가포르","건조한 것","수입",2,16
"202008","중국","건조한 것","수입",290720.2,3421815
"202008","북마나리아나군도","건조한 것","수출",50,1005
"202008","사우디아라비아","염장이나 염수장한 것","수출",240,1777
"202008","카나다","염장이나 염수장한 것","수출",7612.6,36599
"202008","베트남","염장이나 염수장한 것","수입",509141,348623
"202008","괌","염장이나 염수장한 것","수출",120,518
"202008","일본","염장이나 염수장한 것","수출",12676,32287
"202008","미국","염장이나 염수장한 것","수출",1750,18863
"202008","호주","염장이나 염수장한 것","수출",1360,4537
"202008","중국","염장이나 염수장한 것","수입",383567,440805
"202008","북마나리아나군도","염장이나 염수장한 것","수출",120,936
"202008","가이아나","염장이나 염수장한 것","수입",47520,42768
"202008","베트남","건조한 것","수입",1.72,26
"202008","태국","염장이나 염수장한 것","수입",3000,11176
"202008","미국","염장이나 염수장한 것","수출",2904,33704
"202008","아일랜드","냉동한 것","수입",200,4516
"202008","일본","냉동한 것","수입",20002,37677
"202008","중국","냉동한 것","수입",71303.6,470579
"202008","뉴질랜드","냉동한 것","수입",8424.4,22363
"202008","호주","냉동한 것","수출",200,3751
"202008","그리스","냉동한 것","수입",5,43
"202008","멕시코","문어","수입",3000,15991
"202008","마다카스카르","문어","수입",24000,136800
"202008","인도네시아","문어","수입",22950,108499
"202008","필리핀","문어","수입",90369,645222
"202008","아랍에미리트연합","문어","수출",29.62,548
"202008","모리타니아","문어","수입",147763.2,1160973
"202008","미국","문어","수출",105,1535
"202008","호주","문어","수출",500,6017
"202008","싱가포르","문어","수출",60,294
"202008","세네갈","문어","수입",9940,59187
"202008","중국","문어","수입",35212.85,224502
"202008","미얀마","낙지","수입",5245.96,31781
"202008","홍콩","낙지","수출",150,2545
"202008","태국","낙지","수입",90709.2,603682
"202008","인도네시아","낙지","수입",108594,530697
"202008","베트남","낙지","수입",387486.98,2622027
"202008","아랍에미리트연합","낙지","수출",213.6,2445
"202008","미국","낙지","수출",16,20
"202008","호주","낙지","수출",600,8814
"202008","중국","낙지","수입",965958.7,5839338
"202008","말레이시아","낙지","수입",62302.5,392057
"202008","미얀마","쭈꾸미","수입",3636.72,16005
"202008","홍콩","쭈꾸미","수출",150,2418
"202008","태국","쭈꾸미","수입",343317.2,2377453
"202008","인도네시아","쭈꾸미","수입",98157,507527
"202008","베트남","쭈꾸미","수입",1929501.28,11985362
"202008","아랍에미리트연합","쭈꾸미","수출",65.81,401
"202008","말레이시아","쭈꾸미","수입",43562,258755
"202008","인도네시아","기타","수입",6,57
"202008","중국","개조개","수입",154040,366003
"202008","홍콩","훈제한 것","수출",4,0
"202008","일본","개아지살","수입",862.35,20214
"202008","미국","개아지살","수입",1567.296,39156
"202008","중국","개아지살","수입",72550,814674
"202008","중국","살아있거나","수출",43330,110000
"202008","프랑스","냉동한 것","수출",13125.7,104480
"202008","사우디아라비아","냉동한 것","수출",180.8,1725
"202008","홍콩","냉동한 것","수출",14850,70529
"202008","카타르","냉동한 것","수출",140,1127
"202008","대만","냉동한 것","수출",17512,69152
"202008","스웨덴","냉동한 것","수출",1087,10185
"202008","태국","냉동한 것","수출",35500,138186
"202008","베트남","냉동한 것","수출",4600,52822
"202008","일본","냉동한 것","수출",62027,425207
"202008","포르투갈","냉동한 것","수출",1087.2,10710
"202008","미국","냉동한 것","수출",44112.35,391797
"202008","중국","냉동한 것","수출",13024,44260
"202008","쿠웨이트","냉동한 것","수출",32.61,312
"202008","영국","냉동한 것","수출",6800,61880
"202008","페루","냉동한 것","수입",343.2,14784
"202008","멕시코","냉동한 것","수입",320,6988
"202008","카나다","냉동한 것","수입",60,960
"202008","러시아","냉동한 것","수입",32,3707
"202008","뉴질랜드","냉동한 것","수입",3,391
"202008","싱가포르","기타","수입",1990,357181
"202008","중국","기타","수입",918,42593
"202008","이탈리아","암염","수입",90,1496
"202008","러시아","암염","수입",20000,5000
"202008","베트남","암염","수입",0.1,5
"202008","파키스탄","암염","수입",33526.76,102935
"202008","이란","암염","수입",178.2,4315
"202008","홍콩","장어류의 가죽으로 만든 것","수출",5.8,1939
"202008","호주","장어류의 가죽으로 만든 것","수출",18.5,3541
"202008","인디아","가공하지 않은 것","수출",6,897
"202008","일본","가공한 것","수출",0.302,156
"202008","일본","가공한 것","수입",0.5,968
"202008","태국","기타","수입",1974,20680
"202008","뉴질랜드","홍합","수입",500,17042
"202008","러시아","냉수성 새우류","수입",3873,38375
"202008","미국","냉수성 새우류","수입",23.9,117
"202008","기니아","기타의 새우류의","수입",7516,94466
"202008","페루","기타의 새우류의","수입",784804,4756650
"202008","사우디아라비아","기타의 새우류의","수입",5280,26420
"202008","아르헨티나","기타의 새우류의","수입",180918,1499969
"202008","러시아","기타의 새우류의","수입",90,1215
"202008","태국","기타의 새우류의","수입",31717,264321
"202008","인디아","기타의 새우류의","수입",105885,321641
"202008","인도네시아","기타의 새우류의","수입",7028,41897
"202008","인도네시아","기타의 새우류의","수입",7028,41897
"202008","에쿠아도르","기타의 새우류의","수입",733204,4380138
"202008","베트남","기타의 새우류의","수입",71945,559089
"202008","일본","기타의 새우류의","수출",71177.5,30825
"202008","필리핀","기타의 새우류의","수입",17892,232112
"202008","호주","기타의 새우류의","수출",600,10304
"202008","호주","기타의 새우류의","수입",30,501
"202008","콜롬비아","기타의 새우류의","수입",39840,210712
"202008","말레이시아","기타의 새우류의","수입",364553.2,3185407
"202008","칠레","기타의 새우류의","수입",14,600
"202008","이탈리아","멸치","수입",1523.1,30906
"202008","홍콩","멸치","수출",8.64,518
"202008","몽고","멸치","수출",1.5,51
"202008","베트남","멸치","수입",0.827,12
"202008","알바니아","멸치","수입",1593.6,30047
"202008","일본","멸치","수입",0.48,9
"202008","필리핀","멸치","수출",12,257
"202008","미국","멸치","수출",1564.5,29597
"202008","미국","멸치","수입",1.64,41
"202008","호주","멸치","수출",15,463
"202008","싱가포르","멸치","수출",18,775
"202008","스페인","멸치","수입",80.75,3267
"202008","미국","클램","수출",538.8,10183
"202008","미국","클램","수입",0.27,12
"202008","홍콩","전복","수출",33.36,1838
"202008","카나다","전복","수출",4370,128295
"202008","베트남","전복","수출",4.99,79
"202008","일본","전복","수출",5000,142719
"202008","중국","전복","수출",4.99,98
"202008","인도네시아","전복","수입",21340,443153
"202008","필리핀","전복","수입",36133.6,813955
"202008","미국","전복","수출",138,6054
"202008","중국","전복","수출",5.04,10800
"202008","중국","전복","수입",6000,65557
"202008","말레이시아","전복","수입",7640,114570
"202008","인도네시아","기타","수입",3400,18771
"202008","베트남","기타","수입",2040,10792
"202008","괌","기타","수출",120,255
"202008","미국","기타","수출",1230.5,30425
"202008","미국","기타","수입",2.449,47
"202008","중국","기타","수입",3825,25495
"202008","쿠웨이트","기타","수출",30,459
"202008","멕시코","전갱이","수출",15,7
"202008","알바니아","전갱이","수입",1850.4,32087
"202008","일본","전갱이","수입",1.71,78
"202008","필리핀","전갱이","수출",50.4,1105
"202008","미국","전갱이","수출",160.87,3052
"202008","미국","전갱이","수입",24.59,340
"202008","호주","전갱이","수출",155,2613
"202008","싱가포르","전갱이","수출",74.4,1737
"202008","중국","전갱이","수출",4.25,144
"202008","말레이시아","전갱이","수출",37.68,877
"202008","미국","달팽이","수입",0.54,11
"202008","프랑스","달팽이","수입",108,4011
"202008","체코공화국","골뱅이","수출",960,13611
"202008","카타르","골뱅이","수출",96,1285
"202008","대만","골뱅이","수출",192,2397
"202008","카나다","골뱅이","수출",2373.6,31084
"202008","베트남","골뱅이","수출",1359.84,16734
"202008","일본","골뱅이","수출",528,7300
"202008","필리핀","골뱅이","수출",48,496
"202008","아랍에미리트연합","골뱅이","수출",115.2,1655
"202008","미국","골뱅이","수출",18254.4,186968
"202008","호주","골뱅이","수출",1632,17743
"202008","싱가포르","골뱅이","수출",48.99,719
"202008","중국","골뱅이","수출",2304,12584
"202008","말레이시아","골뱅이","수출",1116,12012
"202008","칠레","골뱅이","수출",48,622
"202008","영국","골뱅이","수출",672,7233
"202008","코르디봐르","골뱅이","수출",48.96,649
"202008","아일랜드","골뱅이","수입",42110,540361
"202008","미국","골뱅이","수입",0.32,3
"202008","영국","골뱅이","수입",419971,4998550
"202008","베트남","클램","수입",33360,271911
"202008","미국","클램","수출",56,440
"202008","미국","클램","수입",1.052,19
"202008","싱가포르","클램","수출",340,4400
"202008","중국","클램","수입",5940,16219
"202008","아일랜드","굴치패","수입",1815,18105
"202008","캄보디아","굴치패","수출",140,1169
"202008","홍콩","굴치패","수출",4355,27341
"202008","러시아","굴치패","수출",1960,23495
"202008","일본","굴치패","수출",30,114
"202008","중국","굴치패","수출",9500,18146
"202008","홍콩","가다랭이","수출",180,1110
"202008","몽고","가다랭이","수출",1620,10678
"202008","카나다","가다랭이","수출",3504,29973
"202008","베트남","가다랭이","수출",12870,68530
"202008","베트남","가다랭이","수입",17568,44351
"202008","일본","가다랭이","수출",25200,143012
"202008","일본","가다랭이","수입",3.5,61
"202008","뉴질랜드","가다랭이","수출",300,1710
"202008","미국","가다랭이","수출",9684,53583
"202008","호주","가다랭이","수출",1860,11698
"202008","싱가포르","가다랭이","수출",208.8,1595
"202008","중국","가다랭이","수출",3840,25173
"202008","말레이시아","가다랭이","수출",93.6,651
"202008","영국","가다랭이","수출",1080,7125
"202008","싱가포르","소라","수출",100,1419
"202008","싱가포르","소라","수입",1,339
"202008","카나다","연어","수입",2.626,117
"202008","카나다","연어","수입",2.626,117
"202008","러시아","연어","수입",117,1800
"202008","베트남","연어","수입",4.8,30
"202008","일본","연어","수입",2.47,73
"202008","미국","연어","수입",4.02,99
