"price";"date";"aptName";"dongName";"householdCnt";"floorAreaRate";"parkingLotCnt";"exclusiveArea";"floor"
15.95;"2021-09-11";"강남신동아파밀리에2단지";"세곡동";410;192;457;84.97;7
19;"2021-09-11";"강남한양수자인(4단지)";"자곡동";1304;150;1637;101.4;5
21;"2021-09-11";"개포한신";"일원동";364;179;292;82.3;7
18;"2021-09-11";"대림";"도곡동";197;251;252;84.95;1
42;"2021-09-11";"도곡렉슬";"도곡동";3002;274;4443;134.9023;12
19.25;"2021-09-11";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;13
11.2;"2021-09-11";"신동아";"수서동";1162;203;325;33.18;11
23.25;"2021-09-11";"한신(개포)";"도곡동";620;145;930;59.48;7
7.2;"2021-09-12";"도곡스타빌";"도곡동";15;249;15;49.44;6
32.8;"2021-09-12";"역삼자이";"역삼동";408;299;615;114.5958;7
30.5;"2021-09-13";"쌍용대치2";"대치동";364;176;364;120.76;3
4.5;"2021-09-13";"한스빌(836)";"역삼동";216;376;154;48.21;2
15;"2021-09-14";"강남엘에이치1단지";"세곡동";809;173;998;59.86;9
29.9;"2021-09-14";"개나리래미안";"역삼동";438;273;788;114.65;12
25.6;"2021-09-14";"대림아크로빌";"도곡동";490;936;1662;130.545;14
5.2;"2021-09-14";"대우아이빌멤버스(891-26)";"대치동";134;634;134;41.112;11
52.03;"2021-09-14";"상지리츠빌카일룸";"도곡동";23;199;90;210.5;1
17.3;"2021-09-14";"서광아파트";"삼성동";304;366;304;59.67;18
15.9;"2021-09-14";"서광아파트";"삼성동";304;366;304;59.67;1
13.6;"2021-09-14";"쌍용대치아파트1동,2동,3동,5동,6동";"대치동";630;169;670;83.56;3
8.55;"2021-09-14";"역삼동하나빌";"역삼동";77;799;62;52.31;12
20.5;"2021-09-15";"도곡렉슬";"도곡동";3002;274;4443;59.9772;12
17.5;"2021-09-15";"신동아(22)";"논현동";644;245;684;84.52;6
17.5;"2021-09-15";"신동아(22)";"논현동";644;245;684;84.52;6
32.82;"2021-09-15";"역삼자이";"역삼동";408;299;615;114.019;16
11.3;"2021-09-16";"까치마을";"수서동";1404;208;1410;39.6;13
29.8;"2021-09-16";"대치우성아파트1동,2동,3동,5동,6동,7동";"대치동";476;179;498;115.59;13
28;"2021-09-16";"역삼자이";"역삼동";408;299;615;84.993;18
21;"2021-09-16";"청담자이";"청담동";708;266;905;49.618;11
21.5;"2021-09-16";"타워팰리스2";"도곡동";813;923;2376;92.8;13
35.3;"2021-09-16";"한양1차(영동한양)";"압구정동";936;211;561;91.21;6
4.2;"2021-09-17";"LG선릉에클라트(B)";"삼성동";293;700;161;36.35;12
12.35;"2021-09-17";"까치마을";"수서동";1404;208;1410;39.6;11
12.35;"2021-09-17";"까치마을";"수서동";1404;208;1410;39.6;11
2.9;"2021-09-17";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;9
22.6;"2021-09-17";"대치아이파크";"대치동";768;274;1171;59.96;13
26.5;"2021-09-17";"삼성래미안";"도곡동";732;291;1122;84.89;10
22.5;"2021-09-17";"쌍용대치2";"대치동";364;176;364;84.49;9
9.455;"2021-09-17";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;4
7.655;"2021-09-17";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;15
1.78;"2021-09-17";"이스턴오피스텔";"역삼동";98;687;31;14.92;12
19.35;"2021-09-17";"현대그린1";"도곡동";171;304;156;84.93;13
23.5;"2021-09-18";"경남";"도곡동";348;356;389;114.96;4
16.533;"2021-09-18";"삼성청담공원아파트";"청담동";391;271;554;59.93;3
19;"2021-09-18";"삼익";"수서동";645;224;650;84.48;11
25.7;"2021-09-18";"청담(건영)";"청담동";240;397;418;84.595;12
12.78;"2021-09-18";"테크노빌라트";"논현동";18;231;19;114.3;5
13.8;"2021-09-20";"역삼열성카이스빌";"역삼동";19;297;24;100.8;7
3.97;"2021-09-23";"LG선릉에클라트(B)";"삼성동";293;700;161;36.47;12
23.15;"2021-09-23";"우성사원5";"도곡동";180;179;144;78.99;3
72;"2021-09-23";"한양8(81동한개동)";"압구정동";90;195;108;210.1;9
54;"2021-09-24";"로덴하우스이스트빌리지";"도곡동";33;249;124;244.86;18
2.4;"2021-09-24";"청담스위트";"청담동";124;199;57;13.425;9
27.9;"2021-09-24";"한양1차(영동한양)";"압구정동";936;211;561;63.87;7
19.2;"2021-09-24";"현대그린1";"도곡동";171;304;156;84.93;3
21;"2021-09-25";"e-편한세상";"역삼동";840;282;852;59.606;13
16;"2021-09-25";"푸른마을아파트101동~111동";"일원동";930;248;930;59.76;5
4.43;"2021-09-25";"한화진넥스빌";"역삼동";294;1045;213;43.58;22
22.5;"2021-09-27";"경남";"도곡동";348;356;389;84.94;16
26.5;"2021-09-27";"럭키(963)";"도곡동";1094;248;1077;124.66;3
11.008;"2021-09-27";"삼성월드타워";"삼성동";46;333;48;83.849;13
8.755;"2021-09-27";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;13
12.35;"2021-09-27";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;59.93;11
17;"2021-09-28";"강남데시앙포레";"수서동";787;165;950;59.81;10
17;"2021-09-28";"강남데시앙포레";"수서동";787;165;950;59.81;10
6.7;"2021-09-28";"강남상가";"신사동";94;387;0;66.81;3
1.9;"2021-09-28";"대명벨리온";"역삼동";71;248;24;17.684;4
33;"2021-09-28";"포스코더샵";"대치동";276;299;655;139.54;14
4.29;"2021-09-29";"대우디오빌플러스";"역삼동";168;861;289;43.99;3
32.5;"2021-09-29";"래미안펜타빌";"역삼동";288;273;665;136.28;5
31.2;"2021-09-29";"롯데캐슬프레미어";"삼성동";713;269;1335;121.931;3
20;"2021-09-29";"압구정대원칸타빌아파트";"신사동";130;293;170;113.31;5
1.78;"2021-09-29";"이스턴오피스텔";"역삼동";98;687;31;14.92;12
10.3;"2021-09-30";"까치마을";"수서동";1404;208;1410;34.44;13
48.25;"2021-09-30";"타워팰리스1";"도곡동";1294;919;3695;222.48;64
23.5;"2021-10-01";"럭키(963)";"도곡동";1094;248;1077;84.97;11
4;"2021-10-01";"마일스디오빌";"논현동";260;599;200;36.29;5
25.3;"2021-10-01";"쌍용플래티넘";"삼성동";88;715;216;154.77;15
33;"2021-10-01";"청담자이";"청담동";708;266;905;90.197;14
23;"2021-10-01";"한신(개포)";"도곡동";620;145;930;59.48;4
23;"2021-10-01";"한신(개포)";"도곡동";620;145;930;59.48;4
4.1;"2021-10-01";"한화진넥스빌";"역삼동";294;1045;213;41.68;24
20;"2021-10-02";"강남데시앙포레";"수서동";787;165;950;84.86;13
4.5;"2021-10-02";"대우디오빌플러스";"역삼동";168;861;289;43.99;10
4.1;"2021-10-02";"마일스디오빌";"논현동";260;599;200;36.29;6
15;"2021-10-02";"범신칼릭스빌";"청담동";18;249;22;84.78;3
17.2;"2021-10-02";"서광아파트";"삼성동";304;366;304;59.67;15
16.55;"2021-10-02";"서광아파트";"삼성동";304;366;304;59.67;5
30;"2021-10-02";"선경2차(8동-12동)";"대치동";1034;179;1661;84.55;2
22.95;"2021-10-03";"도곡렉슬";"도곡동";3002;274;4443;59.9937;18
27;"2021-10-03";"현대파크빌라";"도곡동";18;326;35;228.63;1
16.25;"2021-10-04";"청담동삼성1차아파트";"청담동";158;314;160;59.4;9
35;"2021-10-04";"한보미도맨션2";"대치동";2436;179;2906;115.05;11
36;"2021-10-05";"신현대9차";"압구정동";1924;0;2800;108.88;4
29.8;"2021-10-05";"현대까르띠에710";"역삼동";137;298;340;149.7;3
27.95;"2021-10-06";"개포주공5단지";"개포동";940;151;912;83.17;1
2.05;"2021-10-06";"대명벨리온";"역삼동";71;248;24;17.684;2
27.5;"2021-10-06";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;18
46;"2021-10-07";"논현라폴리움";"논현동";18;185;72;240.03;8
46;"2021-10-07";"대치아이파크";"대치동";768;274;1171;149.78;25
28.8;"2021-10-07";"도곡렉슬";"도곡동";3002;274;4443;84.9984;1
23;"2021-10-07";"래미안 개포 루체하임";"일원동";850;249;1301;59.99;14
61.8;"2021-10-07";"상지리츠빌카일룸";"도곡동";23;199;90;210.5;6
4.75;"2021-10-08";"거평프리젠";"논현동";113;332;72;39.035;7
9.8;"2021-10-08";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;51.96;2
33.8;"2021-10-08";"테헤란아이파크";"역삼동";411;255;589;118.0315;9
3.9;"2021-10-08";"한화진넥스빌";"역삼동";294;1045;213;42.52;20
17.3;"2021-10-09";"강남엘에이치1단지";"세곡동";809;173;998;84.83;3
31.8;"2021-10-09";"개포우성1";"대치동";690;178;828;84.81;5
41;"2021-10-09";"도곡렉슬";"도곡동";3002;274;4443;114.9931;6
37.5;"2021-10-09";"래미안대치팰리스";"대치동";1278;258;2478;94.49;4
37;"2021-10-09";"삼성동중앙하이츠빌리지";"삼성동";298;269;520;152.98;4
19;"2021-10-09";"삼성동한솔아파트";"삼성동";263;0;263;85;13
19;"2021-10-09";"삼성동한솔아파트";"삼성동";263;0;263;85;13
27.9;"2021-10-09";"삼익";"도곡동";247;177;272;153.71;12
18.5;"2021-10-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;11
27;"2021-10-09";"현대힐스테이트2단지";"삼성동";926;273;1291;84.349;2
27;"2021-10-09";"현대힐스테이트2단지";"삼성동";926;273;1291;84.349;2
22.9;"2021-10-11";"도곡쌍용예가";"도곡동";384;298;418;107.53;6
35.9;"2021-10-11";"한양1차(영동한양)";"압구정동";936;211;561;91.21;3
3.8;"2021-10-11";"한화진넥스빌";"역삼동";294;1045;213;39.2;22
43.5;"2021-10-11";"현대까르띠에710";"역삼동";137;298;340;200.14;22
30;"2021-10-12";"역삼I'PARK";"역삼동";541;273;914;131.38;3
36.8;"2021-10-12";"현대8차(성수현대:91~95동)";"압구정동";515;173;0;107.64;5
2.83;"2021-10-13";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;9
19.2;"2021-10-13";"청담동삼성1차아파트";"청담동";158;314;160;84.57;5
15;"2021-10-14";"강남한신휴플러스6단지";"율현동";378;120;346;59.98;6
22.4;"2021-10-14";"상록수";"일원동";740;109;962;74.54;5
22.1;"2021-10-14";"한신(개포)";"도곡동";620;145;930;52.73;9
19;"2021-10-15";"강남한양수자인(4단지)";"자곡동";1304;150;1637;101.4;5
15;"2021-10-15";"신동아";"수서동";1162;203;325;49.96;9
33;"2021-10-15";"청담현대3차아파트";"청담동";317;324;421;109.53;19
22;"2021-10-15";"한신(개포)";"도곡동";620;145;930;52.73;3
29;"2021-10-15";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;10
25.9;"2021-10-16";"대치우성아파트1동,2동,3동,5동,6동,7동";"대치동";476;179;498;84.69;14
24.6;"2021-10-16";"도곡렉슬";"도곡동";3002;274;4443;59.9818;22
17.4;"2021-10-16";"삼성청담공원아파트";"청담동";391;271;554;59.93;15
2.595;"2021-10-16";"아름빌(889-74)";"대치동";43;577;44;30.46;6
21;"2021-10-16";"우성사원5";"도곡동";180;179;144;70.89;4
22.95;"2021-10-16";"풍림아이원4차(1007-2)";"대치동";33;298;58;111.54;4
8.2;"2021-10-18";"LG선릉에클라트(B)";"삼성동";293;700;161;48.81;14
39;"2021-10-18";"래미안대치팰리스";"대치동";1278;258;2478;94.5;28
10.5;"2021-10-18";"펜트힐루논현";"논현동";131;479;175;43.392;8
3.25;"2021-10-19";"대우디오빌플러스";"역삼동";168;861;289;34.41;9
10.9;"2021-10-19";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;51.96;8
1.8;"2021-10-19";"요진와이시티미니";"역삼동";91;249;22;12.94;1
15.5;"2021-10-21";"강남엘에이치1단지";"세곡동";809;173;998;59.86;3
25;"2021-10-21";"대치우성아파트1동,2동,3동,5동,6동,7동";"대치동";476;179;498;84.69;3
23.5;"2021-10-21";"수서한아름";"수서동";498;249;996;163.68;8
22.8;"2021-10-21";"역삼푸르지오";"역삼동";738;283;753;59.8848;11
28;"2021-10-21";"테헤란아이파크";"역삼동";411;255;589;92.6232;7
4.95;"2021-10-22";"거평프리젠";"논현동";113;332;72;39.035;5
2;"2021-10-22";"대명벨리온";"역삼동";71;248;24;13.604;7
2.78;"2021-10-22";"선릉역대우아이빌(890-49)";"대치동";150;694;154;28.34;12
18;"2021-10-22";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;4
4.217;"2021-10-22";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;74.8;4
36.75;"2021-10-23";"디에이치포레센트";"일원동";184;249;327;121.95;14
32.1;"2021-10-23";"래미안대치팰리스";"대치동";1278;258;2478;84.99;2
27.8;"2021-10-23";"삼성동힐스테이트 1단지";"삼성동";1144;276;1529;84.236;12
5;"2021-10-23";"현대비젼21";"도곡동";232;990;291;35.48;15
15.5;"2021-10-24";"대치효성";"대치동";83;296;125;59.84;7
14.7;"2021-10-24";"신동아";"수서동";1162;203;325;49.96;11
26.2;"2021-10-24";"아크로힐스논현";"논현동";368;299;645;84.013;24
24.6;"2021-10-25";"아크로힐스논현";"논현동";368;299;645;84.074;19
4.664;"2021-10-25";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;84.39;7
11;"2021-10-25";"펜트힐루논현";"논현동";131;479;175;43.392;4
23;"2021-10-26";"골든카운티";"삼성동";19;249;28;153.61;8
3.9;"2021-10-26";"대우디오빌";"역삼동";457;966;338;39.13;11
3.35;"2021-10-26";"대우디오빌";"역삼동";457;966;338;30.03;8
3.35;"2021-10-26";"대우디오빌";"역삼동";457;966;338;30.03;8
4.151;"2021-10-26";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;74.8;2
3.82;"2021-10-26";"엘에이치삼성도시형생활주택";"삼성동";47;247;24;27.75;6
33.1;"2021-10-26";"청담자이";"청담동";708;266;905;89.115;4
10.85;"2021-10-27";"까치마을";"수서동";1404;208;1410;34.44;11
21.9;"2021-10-27";"도곡렉슬";"도곡동";3002;274;4443;59.9772;13
4.68;"2021-10-27";"리츠빌";"역삼동";15;227;19;53.68;1
31;"2021-10-27";"선경2차(8동-12동)";"대치동";1034;179;1661;84.55;3
8.5;"2021-10-27";"테헤란로대우아이빌(891-6)";"대치동";371;1096;180;59.83;11
25.0022;"2021-10-28";"디에이치포레센트";"일원동";184;249;327;84.94;1
8.4;"2021-10-28";"하야트빌";"신사동";15;249;16;70.95;3
54.7;"2021-10-29";"아펠바움";"삼성동";17;396;47;241.83;16
9.573;"2021-10-29";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;51.99;7
3.87;"2021-10-29";"한화진넥스빌";"역삼동";294;1045;213;39.2;12
11;"2021-10-30";"강남서해더블루";"역삼동";68;370;50;71.26;6
22.5;"2021-10-30";"한신(개포)";"도곡동";620;145;930;52.73;3
38;"2021-10-30";"한양7";"압구정동";239;320;0;106.22;8
28.5;"2021-10-31";"개포주공5단지";"개포동";940;151;912;83.17;2
15.3;"2021-11-01";"강남엘에이치1단지";"세곡동";809;173;998;59.89;1
29;"2021-11-01";"디에이치자이개포";"일원동";1996;336;3113;84.73;11
34.9;"2021-11-01";"래미안삼성1차(105)";"삼성동";112;213;240;181.51;6
33.5;"2021-11-01";"청담파라곤Ⅱ2단지";"청담동";17;123;47;177.06;3
31.15;"2021-11-02";"개포우성1";"대치동";690;178;828;84.81;12
7.3;"2021-11-02";"두영";"논현동";17;252;20;84.84;4
31;"2021-11-02";"래미안라클래시";"삼성동";679;295;1213;71.9;22
29.2;"2021-11-02";"목련타운";"일원동";650;249;975;134.71;10
22.3;"2021-11-02";"상록수";"일원동";740;109;962;74.54;5
11.2;"2021-11-02";"신동아";"수서동";1162;203;325;33.18;15
27.3;"2021-11-03";"럭키(963)";"도곡동";1094;248;1077;124.66;5
28;"2021-11-03";"우성4";"도곡동";459;149;0;84.6;9
28;"2021-11-03";"우성4";"도곡동";459;149;0;84.6;9
39.2;"2021-11-03";"타워팰리스3";"도곡동";480;791;1785;163.567;45
4;"2021-11-03";"현대비젼21";"도곡동";232;990;291;35.48;18
17.1;"2021-11-04";"경남아너스빌";"역삼동";164;384;228;84.688;12
35;"2021-11-04";"한양4";"압구정동";286;187;143;101.09;5
17.3;"2021-11-04";"현대아파트101동";"삼성동";198;251;275;78.285;15
21;"2021-11-05";"삼성";"수서동";680;211;1020;84.97;4
8.5;"2021-11-05";"역삼I'PARK";"역삼동";541;273;914;28.246;13
14.5;"2021-11-06";"엘에이치강남힐스테이트";"자곡동";1339;177;1590;74.8;3
27.8;"2021-11-06";"청담아이파크";"청담동";108;423;143;110.11;9
3.75;"2021-11-06";"테헤란로대우아이빌(891-6)";"대치동";371;1096;180;33.11;10
31;"2021-11-07";"디에이치자이개포";"일원동";1996;336;3113;84.94;29
13.5;"2021-11-08";"까치마을";"수서동";1404;208;1410;39.6;10
16.15;"2021-11-08";"쌍용플레티넘밸류";"역삼동";166;640;166;84.96;6
41.4;"2021-11-08";"한보미도맨션1";"대치동";2436;179;2906;128.01;10
40.5;"2021-11-08";"한양3";"압구정동";312;198;156;116.94;12
31;"2021-11-09";"디에이치자이개포";"일원동";1996;336;3113;118.68;5
15.7;"2021-11-09";"수서";"일원동";720;177;529;59.96;11
4.6;"2021-11-09";"한스빌(836)";"역삼동";216;376;154;39.89;5
1.99;"2021-11-10";"강남역우정에쉐르";"역삼동";52;536;39;17.13;7
26.7;"2021-11-10";"래미안라클래시";"삼성동";679;295;1213;59.99;28
16.6;"2021-11-10";"푸른마을아파트101동~111동";"일원동";930;248;930;59.76;6
2.15;"2021-11-11";"진넥스빌2";"역삼동";56;545;43;23.85;6
19.5;"2021-11-11";"한라비발디";"도곡동";110;249;156;84.9569;13
38.5;"2021-11-12";"래미안대치팰리스";"대치동";1278;258;2478;94.49;15
56;"2021-11-12";"아이파크";"삼성동";449;296;1253;145.046;34
17.5;"2021-11-13";"서광아파트";"삼성동";304;366;304;59.67;13
29.5;"2021-11-14";"디에이치자이개포";"일원동";1996;336;3113;84.73;18
3.545;"2021-11-15";"마일스디오빌";"논현동";260;599;200;36.29;3
3.61;"2021-11-15";"애플타운";"논현동";19;265;16;32.2;1
4.05;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;1
4.05;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;1
3.7;"2021-11-15";"애플타운";"논현동";19;265;16;32.2;2
4.15;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;2
4.15;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;2
7.86;"2021-11-15";"애플타운";"논현동";19;265;16;68.31;2
3.43;"2021-11-15";"애플타운";"논현동";19;265;16;29.9;2
3.92;"2021-11-15";"애플타운";"논현동";19;265;16;32.2;3
4.4;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;3
4.4;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;3
8.32;"2021-11-15";"애플타운";"논현동";19;265;16;68.31;3
3.64;"2021-11-15";"애플타운";"논현동";19;265;16;29.9;3
8.32;"2021-11-15";"애플타운";"논현동";19;265;16;68.31;4
4.4;"2021-11-15";"애플타운";"논현동";19;265;16;36.11;4
8.32;"2021-11-15";"애플타운";"논현동";19;265;16;68.31;4
3.64;"2021-11-15";"애플타운";"논현동";19;265;16;29.9;4
17.32;"2021-11-15";"애플타운";"논현동";19;265;16;133.44;6
3.82;"2021-11-15";"엘에이치삼성도시형생활주택";"삼성동";47;247;24;27.75;7
28.2;"2021-11-15";"은마";"대치동";4424;204;3021;84.43;5
36.3;"2021-11-15";"타워팰리스1";"도곡동";1294;919;3695;137.24;5
7.7;"2021-11-15";"하야트빌";"신사동";15;249;16;50.56;5
17.5;"2021-11-16";"대치현대";"대치동";630;341;711;59.82;17
27;"2021-11-16";"대치현대";"대치동";630;341;711;101.6;11
9.5;"2021-11-16";"비쥬힐";"논현동";10;279;11;78.54;4
18.6;"2021-11-17";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;11
21.5;"2021-11-17";"서광아파트";"삼성동";304;366;304;84.93;17
2.5;"2021-11-17";"선릉역대우아이빌(890-49)";"대치동";150;694;154;28.34;12
21;"2021-11-17";"아카데미스위트1";"도곡동";414;996;808;122.07;9
19;"2021-11-18";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;5
40.5;"2021-11-18";"한양3";"압구정동";312;198;156;116.94;12
10;"2021-11-19";"신동아";"수서동";1162;203;325;33.18;5
30;"2021-11-19";"한양1차(영동한양)";"압구정동";936;211;561;83.04;11
35;"2021-11-19";"한양6";"압구정동";227;0;136;106.71;7
3.58;"2021-11-20";"LG선릉에클라트(B)";"삼성동";293;700;161;36.35;14
18.5;"2021-11-20";"강남데시앙파크";"세곡동";546;169;850;114.69;3
16.45;"2021-11-20";"세곡푸르지오";"세곡동";912;174;1148;74.74;2
39;"2021-11-20";"청담동마크노빌";"청담동";12;199;52;270.25;3
4.6;"2021-11-20";"한화진넥스빌";"역삼동";294;1045;213;43.58;17
4.6;"2021-11-20";"현대비젼21";"도곡동";232;990;291;32.65;16
27.45;"2021-11-21";"럭키(963)";"도곡동";1094;248;1077;124.66;9
51.65;"2021-11-22";"빌폴라리스";"청담동";19;249;49;166.01;17
55;"2021-11-22";"타워팰리스2";"도곡동";813;923;2376;223.59;18
42.3;"2021-11-23";"타워팰리스3";"도곡동";480;791;1785;185.622;62
33;"2021-11-24";"롯데캐슬프레미어";"삼성동";713;269;1335;121.931;15
23;"2021-11-24";"블루밍하우스";"삼성동";26;0;46;150.89;3
26.35;"2021-11-24";"은마";"대치동";4424;204;3021;76.79;11
92.907;"2021-11-25";"PH129";"청담동";29;365;162;273.96;10
28.5;"2021-11-25";"도곡1차아이파크";"도곡동";321;295;548;130.259;27
35;"2021-11-25";"상지리츠빌4A";"청담동";38;256;98;177.07;6
48;"2021-11-25";"아펠바움";"삼성동";17;396;47;241.83;3
25.4;"2021-11-26";"대치삼성";"대치동";960;261;1259;84.58;5
17.5;"2021-11-26";"동익";"수서동";330;199;314;84.46;15
12.95;"2021-11-27";"까치마을";"수서동";1404;208;1410;39.6;7
28;"2021-11-27";"래미안도곡카운티";"도곡동";397;261;510;71.85;4
26.85;"2021-11-27";"롯데캐슬프레미어";"삼성동";713;269;1335;84.484;13
19.7;"2021-11-27";"삼성";"수서동";680;211;1020;84.97;13
23;"2021-11-27";"아카데미스위트1";"도곡동";414;996;808;122.07;8
32;"2021-11-27";"청담파라곤Ⅱ2단지";"청담동";17;123;47;149.74;4
14.5;"2021-11-29";"e-편한세상";"논현동";63;249;95;129.1841;7
24.5;"2021-11-29";"우성사원5";"도곡동";180;179;144;78.99;9
62.2;"2021-11-29";"타워팰리스1";"도곡동";1294;919;3695;244.66;39
28;"2021-11-29";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;18
29.8;"2021-11-30";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;11
38.7;"2021-12-01";"타워팰리스3";"도곡동";480;791;1785;163.567;35
4.5;"2021-12-01";"현대비젼21";"도곡동";232;990;291;32.65;23
4.45;"2021-12-01";"현대비젼21";"도곡동";232;990;291;35.48;12
4;"2021-12-02";"엘에이치삼성도시형생활주택";"삼성동";47;247;24;27.75;4
27;"2021-12-02";"현대파크빌라";"도곡동";18;326;35;228.63;1
15.8;"2021-12-03";"세곡푸르지오";"세곡동";912;174;1148;84.84;1
19.7;"2021-12-04";"동부센트레빌";"역삼동";206;350;208;59.97;18
24.9;"2021-12-04";"테헤란아이파크";"역삼동";411;255;589;70.8333;5
45;"2021-12-04";"한양2";"압구정동";296;143;147;175.92;8
5.85;"2021-12-04";"한화진넥스빌";"역삼동";294;1045;213;51.08;17
15;"2021-12-05";"압구정대원칸타빌아파트";"신사동";130;293;170;59.73;12
33.5;"2021-12-05";"현대까르띠에710";"역삼동";137;298;340;171.944;4
21;"2021-12-05";"현대아파트101동";"삼성동";198;251;275;84.87;15
13;"2021-12-06";"신동아";"수서동";1162;203;325;39.51;15
33;"2021-12-07";"래미안대치팰리스";"대치동";1278;258;2478;91.89;18
18;"2021-12-07";"삼익";"수서동";645;224;650;84.48;7
31.85;"2021-12-08";"개포우성1";"대치동";690;178;828;84.81;12
19.8;"2021-12-08";"삼환아파트101동";"청담동";184;264;185;114.97;4
6;"2021-12-08";"이산";"논현동";10;198;12;64.23;5
2.3;"2021-12-08";"한양수자인어반게이트";"논현동";108;249;37;16.2;8
42;"2021-12-09";"개포우성2";"대치동";450;0;540;127.78;4
20.7;"2021-12-10";"대림역삼";"역삼동";129;325;129;84.96;12
8.5;"2021-12-10";"테헤란로대우아이빌(891-6)";"대치동";371;1096;180;59.83;6
1.83;"2021-12-11";"이스턴오피스텔";"역삼동";98;687;31;14.78;15
33.5;"2021-12-13";"대림아크로빌";"도곡동";490;936;1662;177.255;30
3.35;"2021-12-13";"대우아이빌멤버스(891-26)";"대치동";134;634;134;35.236;9
38.2;"2021-12-13";"한보미도맨션1";"대치동";2436;179;2906;128.01;12
37.5;"2021-12-14";"래미안대치팰리스";"대치동";1278;258;2478;94.49;4
17.8;"2021-12-14";"한진로즈힐";"논현동";81;222;124;84.94;7
40.5;"2021-12-15";"래미안대치팰리스";"대치동";1278;258;2478;94.49;25
3.93;"2021-12-15";"마일스디오빌";"논현동";260;599;200;36.29;5
39;"2021-12-16";"개포우성2";"대치동";450;0;540;127.78;8
16.5;"2021-12-16";"삼익";"수서동";645;224;650;60;3
3.48;"2021-12-17";"LG선릉에클라트(A)";"삼성동";125;341;88;36.16;5
11.15;"2021-12-17";"까치마을";"수서동";1404;208;1410;39.6;1
8.9;"2021-12-17";"역삼동하나빌";"역삼동";77;799;62;50.47;7
20.5;"2021-12-18";"역삼래미안";"역삼동";1050;276;1066;59.4;14
3.2;"2021-12-18";"청담신원아침도시마인";"청담동";89;399;42;27.7131;5
60.2;"2021-12-18";"현대2차(10,11,20,23,24,25동)";"압구정동";960;224;720;160.28;11
50;"2021-12-20";"동부센트레빌";"대치동";805;297;1824;161.47;13
18;"2021-12-20";"삼익";"수서동";645;224;650;84.48;6
15;"2021-12-20";"삼익";"수서동";645;224;650;49.2;13
24;"2021-12-22";"디에이치자이개포";"일원동";1996;336;3113;84.64;13
38;"2021-12-23";"래미안청담로이뷰";"청담동";177;370;216;110.2;14
30.5;"2021-12-23";"미성2차";"압구정동";911;0;1093;74.4;9
19.55;"2021-12-25";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;3
70;"2021-12-25";"아이파크";"삼성동";449;296;1253;195.388;3
36.25;"2021-12-27";"청담자이";"청담동";708;266;905;89.356;34
19.3;"2021-12-27";"현대1";"대치동";120;243;55;84.27;4
21.1;"2021-12-28";"삼익";"도곡동";247;177;272;104.01;10
36;"2021-12-28";"현대3차(61~64동)";"압구정동";432;0;864;82.5;10
16.5;"2021-12-29";"푸른마을아파트101동~111동";"일원동";930;248;930;59.76;10
29.9;"2021-12-29";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;16
12;"2021-12-30";"프리마빌";"역삼동";19;287;29;140.73;5
4.5;"2021-12-31";"현대비젼21";"도곡동";232;990;291;32.65;18
